id,participant_id,participant_id_unique,lang_code,conv_id,original_or_reenacted,time_start,time_end,duration,trans_id
ES_072_11,135,40,ES,ES_072,RE,0 days 00:10:48.915000,0 days 00:10:49.835000,0 days 00:00:00.920000,EN_072_11
ES_072_18,135,40,ES,ES_072,RE,0 days 00:21:05.170000,0 days 00:21:08.230000,0 days 00:00:03.060000,EN_072_18
ES_072_19,135,40,ES,ES_072,RE,0 days 00:22:06.410000,0 days 00:22:09.450000,0 days 00:00:03.040000,EN_072_19
ES_072_25,135,40,ES,ES_072,RE,0 days 00:29:30.890000,0 days 00:29:31.190000,0 days 00:00:00.300000,EN_072_25
ES_072_26,135,40,ES,ES_072,RE,0 days 00:29:32.315000,0 days 00:29:32.720000,0 days 00:00:00.405000,EN_072_26
ES_072_27,135,40,ES,ES_072,RE,0 days 00:33:30.900000,0 days 00:33:39.790000,0 days 00:00:08.890000,EN_072_27
ES_072_1,136,52,ES,ES_072,RE,0 days 00:02:01.860000,0 days 00:02:06.180000,0 days 00:00:04.320000,EN_072_1
ES_072_2,136,52,ES,ES_072,RE,0 days 00:03:18.520000,0 days 00:03:21.760000,0 days 00:00:03.240000,EN_072_2
ES_072_3,136,52,ES,ES_072,RE,0 days 00:04:13.910000,0 days 00:04:18.900000,0 days 00:00:04.990000,EN_072_3
ES_072_4,136,52,ES,ES_072,RE,0 days 00:05:28.250000,0 days 00:05:32.080000,0 days 00:00:03.830000,EN_072_4
ES_072_5,136,52,ES,ES_072,RE,0 days 00:06:56.400000,0 days 00:07:00.790000,0 days 00:00:04.390000,EN_072_5
ES_072_7,136,52,ES,ES_072,RE,0 days 00:09:23.400000,0 days 00:09:28.135000,0 days 00:00:04.735000,EN_072_7
ES_072_9,136,52,ES,ES_072,RE,0 days 00:09:49.680000,0 days 00:09:51.920000,0 days 00:00:02.240000,EN_072_9
ES_072_10,136,52,ES,ES_072,RE,0 days 00:10:45.970000,0 days 00:10:50.230000,0 days 00:00:04.260000,EN_072_10
ES_072_12,136,52,ES,ES_072,RE,0 days 00:11:08.730000,0 days 00:11:12.100000,0 days 00:00:03.370000,EN_072_12
ES_072_13,136,52,ES,ES_072,RE,0 days 00:12:23.540000,0 days 00:12:27.460000,0 days 00:00:03.920000,EN_072_13
ES_072_14,136,52,ES,ES_072,RE,0 days 00:13:52.610000,0 days 00:13:55.260000,0 days 00:00:02.650000,EN_072_14
ES_072_15,136,52,ES,ES_072,RE,0 days 00:16:17.350000,0 days 00:16:25.310000,0 days 00:00:07.960000,EN_072_15
ES_072_16,136,52,ES,ES_072,RE,0 days 00:18:16.720000,0 days 00:18:22.570000,0 days 00:00:05.850000,EN_072_16
ES_072_17,136,52,ES,ES_072,RE,0 days 00:19:45.770000,0 days 00:19:50.700000,0 days 00:00:04.930000,EN_072_17
ES_072_20,136,52,ES,ES_072,RE,0 days 00:22:40.490000,0 days 00:22:43.580000,0 days 00:00:03.090000,EN_072_20
ES_072_21,136,52,ES,ES_072,RE,0 days 00:24:23.330000,0 days 00:24:28.780000,0 days 00:00:05.450000,EN_072_21
ES_072_22,136,52,ES,ES_072,RE,0 days 00:26:24.140000,0 days 00:26:30.740000,0 days 00:00:06.600000,EN_072_22
ES_072_23,136,52,ES,ES_072,RE,0 days 00:28:51.990000,0 days 00:28:54.400000,0 days 00:00:02.410000,EN_072_23
ES_072_24,136,52,ES,ES_072,RE,0 days 00:29:30.590000,0 days 00:29:32.720000,0 days 00:00:02.130000,EN_072_24
EN_073_1,137,40,EN,EN_073,OG,0 days 00:00:16.260000,0 days 00:00:17.890000,0 days 00:00:01.630000,ES_073_1
EN_073_7,137,40,EN,EN_073,OG,0 days 00:01:43.780000,0 days 00:01:46.800000,0 days 00:00:03.020000,ES_073_7
EN_073_13,137,40,EN,EN_073,OG,0 days 00:03:07.180000,0 days 00:03:10.570000,0 days 00:00:03.390000,ES_073_13
EN_073_16,137,40,EN,EN_073,OG,0 days 00:03:32.125000,0 days 00:03:36.205000,0 days 00:00:04.080000,ES_073_16
EN_073_22,137,40,EN,EN_073,OG,0 days 00:05:11.480000,0 days 00:05:11.840000,0 days 00:00:00.360000,ES_073_22
EN_073_24,137,40,EN,EN_073,OG,0 days 00:05:21.900000,0 days 00:05:22.090000,0 days 00:00:00.190000,ES_073_24
EN_073_26,137,40,EN,EN_073,OG,0 days 00:05:28.902000,0 days 00:05:29.512000,0 days 00:00:00.610000,ES_073_26
EN_073_27,137,40,EN,EN_073,OG,0 days 00:05:31.770000,0 days 00:05:33.070000,0 days 00:00:01.300000,ES_073_27
EN_073_32,137,40,EN,EN_073,OG,0 days 00:06:29.320000,0 days 00:06:32.880000,0 days 00:00:03.560000,ES_073_32
EN_073_34,137,40,EN,EN_073,OG,0 days 00:07:31.550000,0 days 00:07:35.820000,0 days 00:00:04.270000,ES_073_34
EN_073_2,138,38,EN,EN_073,OG,0 days 00:00:27.385000,0 days 00:00:31.595000,0 days 00:00:04.210000,ES_073_2
EN_073_3,138,38,EN,EN_073,OG,0 days 00:00:47.250000,0 days 00:00:52.550000,0 days 00:00:05.300000,ES_073_3
EN_073_4,138,38,EN,EN_073,OG,0 days 00:00:53.435000,0 days 00:00:57.415000,0 days 00:00:03.980000,ES_073_4
EN_073_5,138,38,EN,EN_073,OG,0 days 00:01:04.320000,0 days 00:01:07.990000,0 days 00:00:03.670000,ES_073_5
EN_073_6,138,38,EN,EN_073,OG,0 days 00:01:19.020000,0 days 00:01:23.520000,0 days 00:00:04.500000,ES_073_6
EN_073_8,138,38,EN,EN_073,OG,0 days 00:01:48.720000,0 days 00:01:52,0 days 00:00:03.280000,ES_073_8
EN_073_9,138,38,EN,EN_073,OG,0 days 00:02:02.720000,0 days 00:02:07.610000,0 days 00:00:04.890000,ES_073_9
EN_073_10,138,38,EN,EN_073,OG,0 days 00:02:17.160000,0 days 00:02:19.620000,0 days 00:00:02.460000,ES_073_10
EN_073_11,138,38,EN,EN_073,OG,0 days 00:02:38.345000,0 days 00:02:42.675000,0 days 00:00:04.330000,ES_073_11
EN_073_12,138,38,EN,EN_073,OG,0 days 00:03:01.910000,0 days 00:03:06.990000,0 days 00:00:05.080000,ES_073_12
EN_073_14,138,38,EN,EN_073,OG,0 days 00:03:09.780000,0 days 00:03:10.270000,0 days 00:00:00.490000,ES_073_14
EN_073_15,138,38,EN,EN_073,OG,0 days 00:03:24.840000,0 days 00:03:27.030000,0 days 00:00:02.190000,ES_073_15
EN_073_17,138,38,EN,EN_073,OG,0 days 00:03:32.125000,0 days 00:03:32.560000,0 days 00:00:00.435000,ES_073_17
EN_073_18,138,38,EN,EN_073,OG,0 days 00:04:17.020000,0 days 00:04:21.790000,0 days 00:00:04.770000,ES_073_18
EN_073_19,138,38,EN,EN_073,OG,0 days 00:04:37.340000,0 days 00:04:41.570000,0 days 00:00:04.230000,ES_073_19
EN_073_20,138,38,EN,EN_073,OG,0 days 00:05:02.040000,0 days 00:05:05.550000,0 days 00:00:03.510000,ES_073_20
EN_073_21,138,38,EN,EN_073,OG,0 days 00:05:07.080000,0 days 00:05:11.970000,0 days 00:00:04.890000,ES_073_21
EN_073_23,138,38,EN,EN_073,OG,0 days 00:05:16.840000,0 days 00:05:22.090000,0 days 00:00:05.250000,ES_073_23
EN_073_25,138,38,EN,EN_073,OG,0 days 00:05:28.720000,0 days 00:05:31.735000,0 days 00:00:03.015000,ES_073_25
EN_073_28,138,38,EN,EN_073,OG,0 days 00:05:32.285000,0 days 00:05:33.070000,0 days 00:00:00.785000,ES_073_28
EN_073_29,138,38,EN,EN_073,OG,0 days 00:05:48.100000,0 days 00:05:50.825000,0 days 00:00:02.725000,ES_073_29
EN_073_30,138,38,EN,EN_073,OG,0 days 00:06:02.085000,0 days 00:06:05.035000,0 days 00:00:02.950000,ES_073_30
EN_073_31,138,38,EN,EN_073,OG,0 days 00:06:17.295000,0 days 00:06:21.835000,0 days 00:00:04.540000,ES_073_31
EN_073_33,138,38,EN,EN_073,OG,0 days 00:07:05.830000,0 days 00:07:11.785000,0 days 00:00:05.955000,ES_073_33
EN_073_35,138,38,EN,EN_073,OG,0 days 00:07:54.160000,0 days 00:07:56.540000,0 days 00:00:02.380000,ES_073_35
EN_073_36,138,38,EN,EN_073,OG,0 days 00:08:00.410000,0 days 00:08:03.520000,0 days 00:00:03.110000,ES_073_36
ES_073_1,137,40,ES,ES_073,RE,0 days 00:00:58.970000,0 days 00:01:00.830000,0 days 00:00:01.860000,EN_073_1
ES_073_7,137,40,ES,ES_073,RE,0 days 00:06:38.180000,0 days 00:06:41.100000,0 days 00:00:02.920000,EN_073_7
ES_073_13,137,40,ES,ES_073,RE,0 days 00:13:38.190000,0 days 00:13:43.060000,0 days 00:00:04.870000,EN_073_13
ES_073_16,137,40,ES,ES_073,RE,0 days 00:15:23.270000,0 days 00:15:29.260000,0 days 00:00:05.990000,EN_073_16
ES_073_22,137,40,ES,ES_073,RE,0 days 00:20:33.185000,0 days 00:20:33.615000,0 days 00:00:00.430000,EN_073_22
ES_073_24,137,40,ES,ES_073,RE,0 days 00:26:45.985000,0 days 00:26:46.380000,0 days 00:00:00.395000,EN_073_24
ES_073_26,137,40,ES,ES_073,RE,0 days 00:27:54.355000,0 days 00:27:54.935000,0 days 00:00:00.580000,EN_073_26
ES_073_27,137,40,ES,ES_073,RE,0 days 00:28:57.170000,0 days 00:28:59.240000,0 days 00:00:02.070000,EN_073_27
ES_073_32,137,40,ES,ES_073,RE,0 days 00:33:52.850000,0 days 00:33:56.520000,0 days 00:00:03.670000,EN_073_32
ES_073_34,137,40,ES,ES_073,RE,0 days 00:35:32.240000,0 days 00:35:36.280000,0 days 00:00:04.040000,EN_073_34
ES_073_2,138,38,ES,ES_073,RE,0 days 00:00:19.970000,0 days 00:00:24.990000,0 days 00:00:05.020000,EN_073_2
ES_073_3,138,38,ES,ES_073,RE,0 days 00:01:52.730000,0 days 00:01:57.580000,0 days 00:00:04.850000,EN_073_3
ES_073_4,138,38,ES,ES_073,RE,0 days 00:02:55.250000,0 days 00:02:59.580000,0 days 00:00:04.330000,EN_073_4
ES_073_5,138,38,ES,ES_073,RE,0 days 00:03:46.890000,0 days 00:03:51.310000,0 days 00:00:04.420000,EN_073_5
ES_073_6,138,38,ES,ES_073,RE,0 days 00:04:25.510000,0 days 00:04:30.790000,0 days 00:00:05.280000,EN_073_6
ES_073_8,138,38,ES,ES_073,RE,0 days 00:07:14.090000,0 days 00:07:18.250000,0 days 00:00:04.160000,EN_073_8
ES_073_9,138,38,ES,ES_073,RE,0 days 00:07:59.590000,0 days 00:08:03.910000,0 days 00:00:04.320000,EN_073_9
ES_073_10,138,38,ES,ES_073,RE,0 days 00:08:55.910000,0 days 00:08:58.620000,0 days 00:00:02.710000,EN_073_10
ES_073_11,138,38,ES,ES_073,RE,0 days 00:11:02.190000,0 days 00:11:05.180000,0 days 00:00:02.990000,EN_073_11
ES_073_12,138,38,ES,ES_073,RE,0 days 00:12:48.250000,0 days 00:12:53.080000,0 days 00:00:04.830000,EN_073_12
ES_073_14,138,38,ES,ES_073,RE,0 days 00:13:42.080000,0 days 00:13:42.800000,0 days 00:00:00.720000,EN_073_14
ES_073_15,138,38,ES,ES_073,RE,0 days 00:14:10.480000,0 days 00:14:13.510000,0 days 00:00:03.030000,EN_073_15
ES_073_17,138,38,ES,ES_073,RE,0 days 00:15:23.270000,0 days 00:15:23.630000,0 days 00:00:00.360000,EN_073_17
ES_073_18,138,38,ES,ES_073,RE,0 days 00:16:19.750000,0 days 00:16:23.360000,0 days 00:00:03.610000,EN_073_18
ES_073_19,138,38,ES,ES_073,RE,0 days 00:18:24.950000,0 days 00:18:29.170000,0 days 00:00:04.220000,EN_073_19
ES_073_20,138,38,ES,ES_073,RE,0 days 00:19:49.830000,0 days 00:19:52.600000,0 days 00:00:02.770000,EN_073_20
ES_073_21,138,38,ES,ES_073,RE,0 days 00:20:28.850000,0 days 00:20:34.090000,0 days 00:00:05.240000,EN_073_21
ES_073_23,138,38,ES,ES_073,RE,0 days 00:26:41.260000,0 days 00:26:46.380000,0 days 00:00:05.120000,EN_073_23
ES_073_25,138,38,ES,ES_073,RE,0 days 00:27:54.030000,0 days 00:27:56.850000,0 days 00:00:02.820000,EN_073_25
ES_073_28,138,38,ES,ES_073,RE,0 days 00:28:58.370000,0 days 00:28:59.240000,0 days 00:00:00.870000,EN_073_28
ES_073_29,138,38,ES,ES_073,RE,0 days 00:29:33.910000,0 days 00:29:36.990000,0 days 00:00:03.080000,EN_073_29
ES_073_30,138,38,ES,ES_073,RE,0 days 00:30:38.550000,0 days 00:30:41.020000,0 days 00:00:02.470000,EN_073_30
ES_073_31,138,38,ES,ES_073,RE,0 days 00:33:10.210000,0 days 00:33:14.220000,0 days 00:00:04.010000,EN_073_31
ES_073_33,138,38,ES,ES_073,RE,0 days 00:34:40.950000,0 days 00:34:46.700000,0 days 00:00:05.750000,EN_073_33
ES_073_35,138,38,ES,ES_073,RE,0 days 00:36:13.370000,0 days 00:36:17.240000,0 days 00:00:03.870000,EN_073_35
ES_073_36,138,38,ES,ES_073,RE,0 days 00:37:03.800000,0 days 00:37:07.430000,0 days 00:00:03.630000,EN_073_36
EN_074_1,139,53,EN,EN_074,OG,0 days 00:00:13.410000,0 days 00:00:15.210000,0 days 00:00:01.800000,ES_074_1
EN_074_3,139,53,EN,EN_074,OG,0 days 00:00:30.515000,0 days 00:00:30.845000,0 days 00:00:00.330000,ES_074_3
EN_074_4,139,53,EN,EN_074,OG,0 days 00:00:44.940000,0 days 00:00:47.950000,0 days 00:00:03.010000,ES_074_4
EN_074_6,139,53,EN,EN_074,OG,0 days 00:01:06.720000,0 days 00:01:10.755000,0 days 00:00:04.035000,ES_074_6
EN_074_8,139,53,EN,EN_074,OG,0 days 00:01:14.373000,0 days 00:01:17.278000,0 days 00:00:02.905000,ES_074_8
EN_074_9,139,53,EN,EN_074,OG,0 days 00:01:21.660000,0 days 00:01:24.120000,0 days 00:00:02.460000,ES_074_9
EN_074_12,139,53,EN,EN_074,OG,0 days 00:01:45.120000,0 days 00:01:46.380000,0 days 00:00:01.260000,ES_074_12
EN_074_13,139,53,EN,EN_074,OG,0 days 00:01:49.605000,0 days 00:01:51.885000,0 days 00:00:02.280000,ES_074_13
EN_074_14,139,53,EN,EN_074,OG,0 days 00:02:19.125000,0 days 00:02:23.065000,0 days 00:00:03.940000,ES_074_14
EN_074_16,139,53,EN,EN_074,OG,0 days 00:02:35.170000,0 days 00:02:36.050000,0 days 00:00:00.880000,ES_074_16
EN_074_17,139,53,EN,EN_074,OG,0 days 00:02:48.270000,0 days 00:02:50.960000,0 days 00:00:02.690000,ES_074_17
EN_074_20,139,53,EN,EN_074,OG,0 days 00:04:02.690000,0 days 00:04:05.850000,0 days 00:00:03.160000,ES_074_20
EN_074_22,139,53,EN,EN_074,OG,0 days 00:04:18.270000,0 days 00:04:20.460000,0 days 00:00:02.190000,ES_074_22
EN_074_24,139,53,EN,EN_074,OG,0 days 00:04:35.170000,0 days 00:04:38.140000,0 days 00:00:02.970000,ES_074_24
EN_074_28,139,53,EN,EN_074,OG,0 days 00:05:27.050000,0 days 00:05:32.010000,0 days 00:00:04.960000,ES_074_28
EN_074_30,139,53,EN,EN_074,OG,0 days 00:06:38.940000,0 days 00:06:42.910000,0 days 00:00:03.970000,ES_074_30
EN_074_2,140,54,EN,EN_074,OG,0 days 00:00:27.295000,0 days 00:00:30.845000,0 days 00:00:03.550000,ES_074_2
EN_074_5,140,54,EN,EN_074,OG,0 days 00:01:00.790000,0 days 00:01:03.740000,0 days 00:00:02.950000,ES_074_5
EN_074_7,140,54,EN,EN_074,OG,0 days 00:01:12.788000,0 days 00:01:14.498000,0 days 00:00:01.710000,ES_074_7
EN_074_10,140,54,EN,EN_074,OG,0 days 00:01:38.165000,0 days 00:01:41.115000,0 days 00:00:02.950000,ES_074_10
EN_074_11,140,54,EN,EN_074,OG,0 days 00:01:43.040000,0 days 00:01:46.930000,0 days 00:00:03.890000,ES_074_11
EN_074_15,140,54,EN,EN_074,OG,0 days 00:02:34.100000,0 days 00:02:36.230000,0 days 00:00:02.130000,ES_074_15
EN_074_18,140,54,EN,EN_074,OG,0 days 00:02:56.210000,0 days 00:02:59,0 days 00:00:02.790000,ES_074_18
EN_074_19,140,54,EN,EN_074,OG,0 days 00:03:42.970000,0 days 00:03:46.520000,0 days 00:00:03.550000,ES_074_19
EN_074_21,140,54,EN,EN_074,OG,0 days 00:04:08.075000,0 days 00:04:10.905000,0 days 00:00:02.830000,ES_074_21
EN_074_23,140,54,EN,EN_074,OG,0 days 00:04:21.510000,0 days 00:04:23.980000,0 days 00:00:02.470000,ES_074_23
EN_074_25,140,54,EN,EN_074,OG,0 days 00:04:48.200000,0 days 00:04:53.450000,0 days 00:00:05.250000,ES_074_25
EN_074_26,140,54,EN,EN_074,OG,0 days 00:05:05.210000,0 days 00:05:07.410000,0 days 00:00:02.200000,ES_074_26
EN_074_27,140,54,EN,EN_074,OG,0 days 00:05:14.560000,0 days 00:05:19.710000,0 days 00:00:05.150000,ES_074_27
EN_074_29,140,54,EN,EN_074,OG,0 days 00:06:19.140000,0 days 00:06:24.400000,0 days 00:00:05.260000,ES_074_29
EN_074_31,140,54,EN,EN_074,OG,0 days 00:07:26.140000,0 days 00:07:30.840000,0 days 00:00:04.700000,ES_074_31
EN_074_32,140,54,EN,EN_074,OG,0 days 00:09:08.530000,0 days 00:09:10.500000,0 days 00:00:01.970000,ES_074_32
EN_074_33,140,54,EN,EN_074,OG,0 days 00:09:30.990000,0 days 00:09:33,0 days 00:00:02.010000,ES_074_33
ES_074_1,139,53,ES,ES_074,RE,0 days 00:00:55.850000,0 days 00:00:57.690000,0 days 00:00:01.840000,EN_074_1
ES_074_3,139,53,ES,ES_074,RE,0 days 00:01:47.072000,0 days 00:01:47.545000,0 days 00:00:00.473000,EN_074_3
ES_074_4,139,53,ES,ES_074,RE,0 days 00:03:34.410000,0 days 00:03:36.970000,0 days 00:00:02.560000,EN_074_4
ES_074_6,139,53,ES,ES_074,RE,0 days 00:05:39.890000,0 days 00:05:44.870000,0 days 00:00:04.980000,EN_074_6
ES_074_8,139,53,ES,ES_074,RE,0 days 00:06:13.850000,0 days 00:06:17.470000,0 days 00:00:03.620000,EN_074_8
ES_074_9,139,53,ES,ES_074,RE,0 days 00:07:24.050000,0 days 00:07:27.820000,0 days 00:00:03.770000,EN_074_9
ES_074_12,139,53,ES,ES_074,RE,0 days 00:10:01.220000,0 days 00:10:02.080000,0 days 00:00:00.860000,EN_074_12
ES_074_13,139,53,ES,ES_074,RE,0 days 00:11:13.910000,0 days 00:11:17.150000,0 days 00:00:03.240000,EN_074_13
ES_074_14,139,53,ES,ES_074,RE,0 days 00:12:00.800000,0 days 00:12:05.530000,0 days 00:00:04.730000,EN_074_14
ES_074_16,139,53,ES,ES_074,RE,0 days 00:12:51.910000,0 days 00:12:52.370000,0 days 00:00:00.460000,EN_074_16
ES_074_17,139,53,ES,ES_074,RE,0 days 00:13:37.950000,0 days 00:13:40.200000,0 days 00:00:02.250000,EN_074_17
ES_074_20,139,53,ES,ES_074,RE,0 days 00:16:56.280000,0 days 00:17:00.220000,0 days 00:00:03.940000,EN_074_20
ES_074_22,139,53,ES,ES_074,RE,0 days 00:17:53.070000,0 days 00:17:55.520000,0 days 00:00:02.450000,EN_074_22
ES_074_24,139,53,ES,ES_074,RE,0 days 00:19:06.200000,0 days 00:19:08.350000,0 days 00:00:02.150000,EN_074_24
ES_074_28,139,53,ES,ES_074,RE,0 days 00:22:12.700000,0 days 00:22:16.060000,0 days 00:00:03.360000,EN_074_28
ES_074_30,139,53,ES,ES_074,RE,0 days 00:24:28.500000,0 days 00:24:30.730000,0 days 00:00:02.230000,EN_074_30
ES_074_2,140,54,ES,ES_074,RE,0 days 00:01:42.470000,0 days 00:01:46.942000,0 days 00:00:04.472000,EN_074_2
ES_074_5,140,54,ES,ES_074,RE,0 days 00:04:20.470000,0 days 00:04:23.800000,0 days 00:00:03.330000,EN_074_5
ES_074_7,140,54,ES,ES_074,RE,0 days 00:06:11.680000,0 days 00:06:13.440000,0 days 00:00:01.760000,EN_074_7
ES_074_10,140,54,ES,ES_074,RE,0 days 00:08:50.970000,0 days 00:08:54.900000,0 days 00:00:03.930000,EN_074_10
ES_074_11,140,54,ES,ES_074,RE,0 days 00:09:57.590000,0 days 00:10:02.250000,0 days 00:00:04.660000,EN_074_11
ES_074_15,140,54,ES,ES_074,RE,0 days 00:12:49.540000,0 days 00:12:52.490000,0 days 00:00:02.950000,EN_074_15
ES_074_18,140,54,ES,ES_074,RE,0 days 00:14:48.960000,0 days 00:14:51.390000,0 days 00:00:02.430000,EN_074_18
ES_074_19,140,54,ES,ES_074,RE,0 days 00:16:00.340000,0 days 00:16:03.580000,0 days 00:00:03.240000,EN_074_19
ES_074_21,140,54,ES,ES_074,RE,0 days 00:17:19.120000,0 days 00:17:22.010000,0 days 00:00:02.890000,EN_074_21
ES_074_23,140,54,ES,ES_074,RE,0 days 00:18:27.900000,0 days 00:18:30.210000,0 days 00:00:02.310000,EN_074_23
ES_074_25,140,54,ES,ES_074,RE,0 days 00:20:21.760000,0 days 00:20:26.730000,0 days 00:00:04.970000,EN_074_25
ES_074_26,140,54,ES,ES_074,RE,0 days 00:20:57.450000,0 days 00:21:00.570000,0 days 00:00:03.120000,EN_074_26
ES_074_27,140,54,ES,ES_074,RE,0 days 00:21:38.070000,0 days 00:21:42.730000,0 days 00:00:04.660000,EN_074_27
ES_074_29,140,54,ES,ES_074,RE,0 days 00:23:10.820000,0 days 00:23:14.400000,0 days 00:00:03.580000,EN_074_29
ES_074_31,140,54,ES,ES_074,RE,0 days 00:25:20.190000,0 days 00:25:24.730000,0 days 00:00:04.540000,EN_074_31
ES_074_32,140,54,ES,ES_074,RE,0 days 00:27:35.100000,0 days 00:27:37.990000,0 days 00:00:02.890000,EN_074_32
ES_074_33,140,54,ES,ES_074,RE,0 days 00:28:34.635000,0 days 00:28:36.965000,0 days 00:00:02.330000,EN_074_33
ES_075_2,141,55,ES,ES_075,OG,0 days 00:01:06.195000,0 days 00:01:11.615000,0 days 00:00:05.420000,EN_075_2
ES_075_3,141,55,ES,ES_075,OG,0 days 00:01:21.155000,0 days 00:01:24.995000,0 days 00:00:03.840000,EN_075_3
ES_075_9,141,55,ES,ES_075,OG,0 days 00:02:52.880000,0 days 00:02:57.555000,0 days 00:00:04.675000,EN_075_9
ES_075_11,141,55,ES,ES_075,OG,0 days 00:03:12.010000,0 days 00:03:19.310000,0 days 00:00:07.300000,EN_075_11
ES_075_15,141,55,ES,ES_075,OG,0 days 00:04:25.750000,0 days 00:04:27.635000,0 days 00:00:01.885000,EN_075_15
ES_075_19,141,55,ES,ES_075,OG,0 days 00:06:32.335000,0 days 00:06:36.107000,0 days 00:00:03.772000,EN_075_19
ES_075_23,141,55,ES,ES_075,OG,0 days 00:06:40.945000,0 days 00:06:41.940000,0 days 00:00:00.995000,EN_075_23
ES_075_26,141,55,ES,ES_075,OG,0 days 00:07:09.960000,0 days 00:07:11.390000,0 days 00:00:01.430000,EN_075_26
ES_075_28,141,55,ES,ES_075,OG,0 days 00:08:58.560000,0 days 00:09:02.200000,0 days 00:00:03.640000,EN_075_28
ES_075_30,141,55,ES,ES_075,OG,0 days 00:09:52.870000,0 days 00:09:54.562000,0 days 00:00:01.692000,EN_075_30
ES_075_33,141,55,ES,ES_075,OG,0 days 00:10:05.555000,0 days 00:10:06.365000,0 days 00:00:00.810000,EN_075_33
ES_075_34,141,55,ES,ES_075,OG,0 days 00:10:09.120000,0 days 00:10:12.920000,0 days 00:00:03.800000,EN_075_34
ES_075_35,141,55,ES,ES_075,OG,0 days 00:10:20.835000,0 days 00:10:26.295000,0 days 00:00:05.460000,EN_075_35
ES_075_1,142,38,ES,ES_075,OG,0 days 00:00:48.180000,0 days 00:00:52.390000,0 days 00:00:04.210000,EN_075_1
ES_075_4,142,38,ES,ES_075,OG,0 days 00:01:40.630000,0 days 00:01:46.090000,0 days 00:00:05.460000,EN_075_4
ES_075_5,142,38,ES,ES_075,OG,0 days 00:01:46.965000,0 days 00:01:49.875000,0 days 00:00:02.910000,EN_075_5
ES_075_6,142,38,ES,ES_075,OG,0 days 00:02:05.365000,0 days 00:02:08.545000,0 days 00:00:03.180000,EN_075_6
ES_075_7,142,38,ES,ES_075,OG,0 days 00:02:14.620000,0 days 00:02:19.090000,0 days 00:00:04.470000,EN_075_7
ES_075_8,142,38,ES,ES_075,OG,0 days 00:02:31.760000,0 days 00:02:34.880000,0 days 00:00:03.120000,EN_075_8
ES_075_10,142,38,ES,ES_075,OG,0 days 00:02:56.275000,0 days 00:02:57.555000,0 days 00:00:01.280000,EN_075_10
ES_075_12,142,38,ES,ES_075,OG,0 days 00:03:15.765000,0 days 00:03:16.915000,0 days 00:00:01.150000,EN_075_12
ES_075_13,142,38,ES,ES_075,OG,0 days 00:03:33.650000,0 days 00:03:38.560000,0 days 00:00:04.910000,EN_075_13
ES_075_14,142,38,ES,ES_075,OG,0 days 00:03:49.930000,0 days 00:03:53.440000,0 days 00:00:03.510000,EN_075_14
ES_075_16,142,38,ES,ES_075,OG,0 days 00:04:27.715000,0 days 00:04:30.170000,0 days 00:00:02.455000,EN_075_16
ES_075_17,142,38,ES,ES_075,OG,0 days 00:05:52.210000,0 days 00:05:56.610000,0 days 00:00:04.400000,EN_075_17
ES_075_18,142,38,ES,ES_075,OG,0 days 00:05:59.660000,0 days 00:06:02.200000,0 days 00:00:02.540000,EN_075_18
ES_075_20,142,38,ES,ES_075,OG,0 days 00:06:34.166000,0 days 00:06:35.016000,0 days 00:00:00.850000,EN_075_20
ES_075_21,142,38,ES,ES_075,OG,0 days 00:06:36.647000,0 days 00:06:37.470000,0 days 00:00:00.823000,EN_075_21
ES_075_22,142,38,ES,ES_075,OG,0 days 00:06:39.540000,0 days 00:06:40.725000,0 days 00:00:01.185000,EN_075_22
ES_075_24,142,38,ES,ES_075,OG,0 days 00:06:40.945000,0 days 00:06:41.940000,0 days 00:00:00.995000,EN_075_24
ES_075_25,142,38,ES,ES_075,OG,0 days 00:07:08.540000,0 days 00:07:10.520000,0 days 00:00:01.980000,EN_075_25
ES_075_27,142,38,ES,ES_075,OG,0 days 00:08:09.660000,0 days 00:08:13.650000,0 days 00:00:03.990000,EN_075_27
ES_075_29,142,38,ES,ES_075,OG,0 days 00:09:02.265000,0 days 00:09:03.640000,0 days 00:00:01.375000,EN_075_29
ES_075_31,142,38,ES,ES_075,OG,0 days 00:09:55.101000,0 days 00:09:55.771000,0 days 00:00:00.670000,EN_075_31
ES_075_32,142,38,ES,ES_075,OG,0 days 00:10:04.055000,0 days 00:10:05.285000,0 days 00:00:01.230000,EN_075_32
EN_075_2,141,55,EN,EN_075,RE,0 days 00:00:45.220000,0 days 00:00:51.380000,0 days 00:00:06.160000,ES_075_2
EN_075_3,141,55,EN,EN_075,RE,0 days 00:01:44.240000,0 days 00:01:50.410000,0 days 00:00:06.170000,ES_075_3
EN_075_9,141,55,EN,EN_075,RE,0 days 00:06:39.680000,0 days 00:06:43.060000,0 days 00:00:03.380000,ES_075_9
EN_075_11,141,55,EN,EN_075,RE,0 days 00:08:01.420000,0 days 00:08:05.140000,0 days 00:00:03.720000,ES_075_11
EN_075_15,141,55,EN,EN_075,RE,0 days 00:11:20.110000,0 days 00:11:21.560000,0 days 00:00:01.450000,ES_075_15
EN_075_19,141,55,EN,EN_075,RE,0 days 00:18:05.430000,0 days 00:18:08.247000,0 days 00:00:02.817000,ES_075_19
EN_075_23,141,55,EN,EN_075,RE,0 days 00:18:53.635000,0 days 00:18:54.915000,0 days 00:00:01.280000,ES_075_23
