id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,audio_path
ES_065_#1,#1,Utterance,0 days 00:00:20.530000,0 days 00:00:22.750000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#1,0 days 00:00:02.220000,fragments-long/ES_065_#1.wav
ES_065_#2,#2,Utterance,0 days 00:00:37.935000,0 days 00:00:42.685000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#2,0 days 00:00:04.750000,fragments-long/ES_065_#2.wav
ES_065_#3,#3,Utterance,0 days 00:00:44.190000,0 days 00:00:52.700000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#3,0 days 00:00:08.510000,fragments-long/ES_065_#3.wav
ES_065_#4,#4,Utterance,0 days 00:01:16.020000,0 days 00:01:19.870000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#4,0 days 00:00:03.850000,fragments-long/ES_065_#4.wav
ES_065_#5,#5,Utterance,0 days 00:01:32.920000,0 days 00:01:37.660000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#5,0 days 00:00:04.740000,fragments-long/ES_065_#5.wav
ES_065_#6,#6,Utterance,0 days 00:01:47.575000,0 days 00:01:52.325000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#6,0 days 00:00:04.750000,fragments-long/ES_065_#6.wav
ES_065_#7,#7,Utterance,0 days 00:02:03.695000,0 days 00:02:05.655000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#7,0 days 00:00:01.960000,fragments-long/ES_065_#7.wav
ES_065_#8,#8,Utterance,0 days 00:02:07.390000,0 days 00:02:10.480000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#8,0 days 00:00:03.090000,fragments-long/ES_065_#8.wav
ES_065_#9,#9,Utterance,0 days 00:02:27.850000,0 days 00:02:32.190000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#9,0 days 00:00:04.340000,fragments-long/ES_065_#9.wav
ES_065_#10,#10,Utterance,0 days 00:02:33.825000,0 days 00:02:36.975000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#10,0 days 00:00:03.150000,fragments-long/ES_065_#10.wav
ES_065_#11,#11,Utterance,0 days 00:03:17.160000,0 days 00:03:19.660000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#11,0 days 00:00:02.500000,fragments-long/ES_065_#11.wav
ES_065_#12,#12,Utterance,0 days 00:04:05.720000,0 days 00:04:08.350000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#12,0 days 00:00:02.630000,fragments-long/ES_065_#12.wav
ES_065_#13,#13,Utterance,0 days 00:04:21.500000,0 days 00:04:25.740000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#13,0 days 00:00:04.240000,fragments-long/ES_065_#13.wav
ES_065_#14,#14,Utterance,0 days 00:04:31.350000,0 days 00:04:34.240000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#14,0 days 00:00:02.890000,fragments-long/ES_065_#14.wav
ES_065_#15,#15,Utterance,0 days 00:05:09.680000,0 days 00:05:14.540000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#15,0 days 00:00:04.860000,fragments-long/ES_065_#15.wav
ES_065_#16,#16,Utterance,0 days 00:05:18.810000,0 days 00:05:23.200000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#16,0 days 00:00:04.390000,fragments-long/ES_065_#16.wav
ES_065_#17,#17,Utterance,0 days 00:05:24.010000,0 days 00:05:27.590000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#17,0 days 00:00:03.580000,fragments-long/ES_065_#17.wav
ES_065_#18,#18,Utterance,0 days 00:05:28.085000,0 days 00:05:32.305000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#18,0 days 00:00:04.220000,fragments-long/ES_065_#18.wav
ES_065_#19,#19,Utterance,0 days 00:05:36.390000,0 days 00:05:40.190000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#19,0 days 00:00:03.800000,fragments-long/ES_065_#19.wav
ES_065_#20,#20,Utterance,0 days 00:05:41.090000,0 days 00:05:43.510000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#20,0 days 00:00:02.420000,fragments-long/ES_065_#20.wav
ES_065_#21,#21,Utterance,0 days 00:05:46.935000,0 days 00:05:50.835000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#21,0 days 00:00:03.900000,fragments-long/ES_065_#21.wav
ES_065_#22,#22,Utterance,0 days 00:05:53.560000,0 days 00:05:56.230000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#22,0 days 00:00:02.670000,fragments-long/ES_065_#22.wav
ES_065_#23,#23,Utterance,0 days 00:06:01.030000,0 days 00:06:05.140000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#23,0 days 00:00:04.110000,fragments-long/ES_065_#23.wav
ES_065_#24,#24,Utterance,0 days 00:06:07.060000,0 days 00:06:10.650000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#24,0 days 00:00:03.590000,fragments-long/ES_065_#24.wav
ES_065_#25,#25,Utterance,0 days 00:06:12.080000,0 days 00:06:14,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#25,0 days 00:00:01.920000,fragments-long/ES_065_#25.wav
ES_065_#26,#26,Utterance,0 days 00:06:28.295000,0 days 00:06:30.435000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#26,0 days 00:00:02.140000,fragments-long/ES_065_#26.wav
ES_065_#27,#27,Utterance,0 days 00:06:56.860000,0 days 00:07:00.300000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#27,0 days 00:00:03.440000,fragments-long/ES_065_#27.wav
ES_065_#28,#28,Utterance,0 days 00:07:03.895000,0 days 00:07:06.905000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#28,0 days 00:00:03.010000,fragments-long/ES_065_#28.wav
ES_065_#29,#29,Utterance,0 days 00:07:09.635000,0 days 00:07:12.725000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#29,0 days 00:00:03.090000,fragments-long/ES_065_#29.wav
ES_065_#30,#30,Utterance,0 days 00:07:16.360000,0 days 00:07:20.140000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#30,0 days 00:00:03.780000,fragments-long/ES_065_#30.wav
ES_065_#31,#31,Utterance,0 days 00:07:24.370000,0 days 00:07:26.570000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#31,0 days 00:00:02.200000,fragments-long/ES_065_#31.wav
ES_065_#32,#32,Utterance,0 days 00:07:30.485000,0 days 00:07:33.925000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#32,0 days 00:00:03.440000,fragments-long/ES_065_#32.wav
ES_065_#33,#33,Utterance,0 days 00:09:12.790000,0 days 00:09:16.850000,ES_065,EN_065,ES,EN,recordings/ES_065.wav,OG,121,122,40,5,EN_065_#33,0 days 00:00:04.060000,fragments-long/ES_065_#33.wav
EN_065_#1,#1,Utterance,0 days 00:00:33.360000,0 days 00:00:35.270000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#1,0 days 00:00:01.910000,fragments-long/EN_065_#1.wav
EN_065_#2,#2,Utterance,0 days 00:01:17.170000,0 days 00:01:22.140000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#2,0 days 00:00:04.970000,fragments-long/EN_065_#2.wav
EN_065_#3,#3,Utterance,0 days 00:02:27.830000,0 days 00:02:34.590000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#3,0 days 00:00:06.760000,fragments-long/EN_065_#3.wav
EN_065_#4,#4,Utterance,0 days 00:03:59.200000,0 days 00:04:04.350000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#4,0 days 00:00:05.150000,fragments-long/EN_065_#4.wav
EN_065_#5,#5,Utterance,0 days 00:05:12.810000,0 days 00:05:16.440000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#5,0 days 00:00:03.630000,fragments-long/EN_065_#5.wav
EN_065_#6,#6,Utterance,0 days 00:06:03.140000,0 days 00:06:08.430000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#6,0 days 00:00:05.290000,fragments-long/EN_065_#6.wav
EN_065_#7,#7,Utterance,0 days 00:06:35.240000,0 days 00:06:37.070000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#7,0 days 00:00:01.830000,fragments-long/EN_065_#7.wav
EN_065_#8,#8,Utterance,0 days 00:07:02.080000,0 days 00:07:04.720000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#8,0 days 00:00:02.640000,fragments-long/EN_065_#8.wav
EN_065_#9,#9,Utterance,0 days 00:07:59.970000,0 days 00:08:03.590000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#9,0 days 00:00:03.620000,fragments-long/EN_065_#9.wav
EN_065_#10,#10,Utterance,0 days 00:09:06.880000,0 days 00:09:10.920000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#10,0 days 00:00:04.040000,fragments-long/EN_065_#10.wav
EN_065_#11,#11,Utterance,0 days 00:09:31.210000,0 days 00:09:33.440000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#11,0 days 00:00:02.230000,fragments-long/EN_065_#11.wav
EN_065_#12,#12,Utterance,0 days 00:10:28.470000,0 days 00:10:31.150000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#12,0 days 00:00:02.680000,fragments-long/EN_065_#12.wav
EN_065_#13,#13,Utterance,0 days 00:11:03.660000,0 days 00:11:09.150000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#13,0 days 00:00:05.490000,fragments-long/EN_065_#13.wav
EN_065_#14,#14,Utterance,0 days 00:11:35.200000,0 days 00:11:38.220000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#14,0 days 00:00:03.020000,fragments-long/EN_065_#14.wav
EN_065_#15,#15,Utterance,0 days 00:12:32.240000,0 days 00:12:36.730000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#15,0 days 00:00:04.490000,fragments-long/EN_065_#15.wav
EN_065_#16,#16,Utterance,0 days 00:13:40.160000,0 days 00:13:44.870000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#16,0 days 00:00:04.710000,fragments-long/EN_065_#16.wav
EN_065_#17,#17,Utterance,0 days 00:14:28.140000,0 days 00:14:32.050000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#17,0 days 00:00:03.910000,fragments-long/EN_065_#17.wav
EN_065_#18,#18,Utterance,0 days 00:15:07.780000,0 days 00:15:12.520000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#18,0 days 00:00:04.740000,fragments-long/EN_065_#18.wav
EN_065_#19,#19,Utterance,0 days 00:15:45.300000,0 days 00:15:48.940000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#19,0 days 00:00:03.640000,fragments-long/EN_065_#19.wav
EN_065_#20,#20,Utterance,0 days 00:16:49.640000,0 days 00:16:53.680000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#20,0 days 00:00:04.040000,fragments-long/EN_065_#20.wav
EN_065_#21,#21,Utterance,0 days 00:17:34.120000,0 days 00:17:40.840000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#21,0 days 00:00:06.720000,fragments-long/EN_065_#21.wav
EN_065_#22,#22,Utterance,0 days 00:18:18.010000,0 days 00:18:20.670000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#22,0 days 00:00:02.660000,fragments-long/EN_065_#22.wav
EN_065_#23,#23,Utterance,0 days 00:19:01.710000,0 days 00:19:05.980000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#23,0 days 00:00:04.270000,fragments-long/EN_065_#23.wav
EN_065_#24,#24,Utterance,0 days 00:19:34.960000,0 days 00:19:39.190000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#24,0 days 00:00:04.230000,fragments-long/EN_065_#24.wav
EN_065_#25,#25,Utterance,0 days 00:20:30.740000,0 days 00:20:32.920000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#25,0 days 00:00:02.180000,fragments-long/EN_065_#25.wav
EN_065_#26,#26,Utterance,0 days 00:21:19.240000,0 days 00:21:22.060000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#26,0 days 00:00:02.820000,fragments-long/EN_065_#26.wav
EN_065_#27,#27,Utterance,0 days 00:22:23.450000,0 days 00:22:27.530000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#27,0 days 00:00:04.080000,fragments-long/EN_065_#27.wav
EN_065_#28,#28,Utterance,0 days 00:23:19.700000,0 days 00:23:23.270000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#28,0 days 00:00:03.570000,fragments-long/EN_065_#28.wav
EN_065_#29,#29,Utterance,0 days 00:23:54.610000,0 days 00:23:57.620000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#29,0 days 00:00:03.010000,fragments-long/EN_065_#29.wav
EN_065_#30,#30,Utterance,0 days 00:24:30.170000,0 days 00:24:34.910000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#30,0 days 00:00:04.740000,fragments-long/EN_065_#30.wav
EN_065_#31,#31,Utterance,0 days 00:25:14.480000,0 days 00:25:17.090000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#31,0 days 00:00:02.610000,fragments-long/EN_065_#31.wav
EN_065_#32,#32,Utterance,0 days 00:25:37.490000,0 days 00:25:41.480000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#32,0 days 00:00:03.990000,fragments-long/EN_065_#32.wav
EN_065_#33,#33,Utterance,0 days 00:26:52.200000,0 days 00:26:57.370000,EN_065,ES_065,EN,ES,recordings/EN_065.wav,RE,121,122,40,5,ES_065_#33,0 days 00:00:05.170000,fragments-long/EN_065_#33.wav
ES_066_#1,#1,Utterance,0 days 00:01:24.690000,0 days 00:01:27.550000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#1,0 days 00:00:02.860000,fragments-long/ES_066_#1.wav
ES_066_#2,#2,Utterance,0 days 00:01:33.825000,0 days 00:01:36.935000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#2,0 days 00:00:03.110000,fragments-long/ES_066_#2.wav
ES_066_#3,#3,Utterance,0 days 00:01:44.475000,0 days 00:01:48.385000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#3,0 days 00:00:03.910000,fragments-long/ES_066_#3.wav
ES_066_#4,#4,Utterance,0 days 00:01:51.750000,0 days 00:01:55.420000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#4,0 days 00:00:03.670000,fragments-long/ES_066_#4.wav
ES_066_#5,#5,Utterance,0 days 00:02:15.660000,0 days 00:02:18.060000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#5,0 days 00:00:02.400000,fragments-long/ES_066_#5.wav
ES_066_#6,#6,Utterance,0 days 00:02:27.865000,0 days 00:02:31.195000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#6,0 days 00:00:03.330000,fragments-long/ES_066_#6.wav
ES_066_#7,#7,Utterance,0 days 00:02:47.400000,0 days 00:02:50.940000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#7,0 days 00:00:03.540000,fragments-long/ES_066_#7.wav
ES_066_#8,#8,Utterance,0 days 00:03:04.080000,0 days 00:03:07.140000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#8,0 days 00:00:03.060000,fragments-long/ES_066_#8.wav
ES_066_#9,#9,Utterance,0 days 00:03:39.505000,0 days 00:03:42.925000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#9,0 days 00:00:03.420000,fragments-long/ES_066_#9.wav
ES_066_#10,#10,Utterance,0 days 00:03:47.420000,0 days 00:03:50.780000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#10,0 days 00:00:03.360000,fragments-long/ES_066_#10.wav
ES_066_#11,#11,Utterance,0 days 00:04:27.650000,0 days 00:04:29.720000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#11,0 days 00:00:02.070000,fragments-long/ES_066_#11.wav
ES_066_#12,#12,Utterance,0 days 00:04:33.800000,0 days 00:04:36.790000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#12,0 days 00:00:02.990000,fragments-long/ES_066_#12.wav
ES_066_#13,#13,Utterance,0 days 00:04:43.920000,0 days 00:04:46.250000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#13,0 days 00:00:02.330000,fragments-long/ES_066_#13.wav
ES_066_#14,#14,Utterance,0 days 00:04:56.350000,0 days 00:04:57.720000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#14,0 days 00:00:01.370000,fragments-long/ES_066_#14.wav
ES_066_#15,#15,Utterance,0 days 00:05:21.715000,0 days 00:05:25.725000,ES_066,EN_066,ES,EN,recordings/ES_066.wav,OG,123,124,40,46,EN_066_#15,0 days 00:00:04.010000,fragments-long/ES_066_#15.wav
EN_066_#1,#1,Utterance,0 days 00:00:59.870000,0 days 00:01:03.850000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#1,0 days 00:00:03.980000,fragments-long/EN_066_#1.wav
EN_066_#2,#2,Utterance,0 days 00:02:34.900000,0 days 00:02:37.690000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#2,0 days 00:00:02.790000,fragments-long/EN_066_#2.wav
EN_066_#3,#3,Utterance,0 days 00:04:07.330000,0 days 00:04:14.720000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#3,0 days 00:00:07.390000,fragments-long/EN_066_#3.wav
EN_066_#4,#4,Utterance,0 days 00:06:05.110000,0 days 00:06:07.740000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#4,0 days 00:00:02.630000,fragments-long/EN_066_#4.wav
EN_066_#5,#5,Utterance,0 days 00:08:10.700000,0 days 00:08:13.610000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#5,0 days 00:00:02.910000,fragments-long/EN_066_#5.wav
EN_066_#6,#6,Utterance,0 days 00:09:27.870000,0 days 00:09:32.380000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#6,0 days 00:00:04.510000,fragments-long/EN_066_#6.wav
EN_066_#7,#7,Utterance,0 days 00:11:37.080000,0 days 00:11:42.420000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#7,0 days 00:00:05.340000,fragments-long/EN_066_#7.wav
EN_066_#8,#8,Utterance,0 days 00:14:20.110000,0 days 00:14:25.020000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#8,0 days 00:00:04.910000,fragments-long/EN_066_#8.wav
EN_066_#9,#9,Utterance,0 days 00:15:19.720000,0 days 00:15:23.500000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#9,0 days 00:00:03.780000,fragments-long/EN_066_#9.wav
EN_066_#10,#10,Utterance,0 days 00:17:54.150000,0 days 00:17:57.890000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#10,0 days 00:00:03.740000,fragments-long/EN_066_#10.wav
EN_066_#11,#11,Utterance,0 days 00:18:59.880000,0 days 00:19:02.490000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#11,0 days 00:00:02.610000,fragments-long/EN_066_#11.wav
EN_066_#12,#12,Utterance,0 days 00:22:39.240000,0 days 00:22:44.260000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#12,0 days 00:00:05.020000,fragments-long/EN_066_#12.wav
EN_066_#13,#13,Utterance,0 days 00:24:36.070000,0 days 00:24:38.250000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#13,0 days 00:00:02.180000,fragments-long/EN_066_#13.wav
EN_066_#14,#14,Utterance,0 days 00:25:49.940000,0 days 00:25:51.870000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#14,0 days 00:00:01.930000,fragments-long/EN_066_#14.wav
EN_066_#15,#15,Utterance,0 days 00:28:03.540000,0 days 00:28:08.080000,EN_066,ES_066,EN,ES,recordings/EN_066.wav,RE,123,124,40,46,ES_066_#15,0 days 00:00:04.540000,fragments-long/EN_066_#15.wav
ES_067_#1,#1,Utterance,0 days 00:00:40.840000,0 days 00:00:42.480000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#1,0 days 00:00:01.640000,fragments-long/ES_067_#1.wav
ES_067_#2,#2,Utterance,0 days 00:00:55.300000,0 days 00:00:57.240000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#2,0 days 00:00:01.940000,fragments-long/ES_067_#2.wav
ES_067_#3,#3,Utterance,0 days 00:01:03.010000,0 days 00:01:06.240000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#3,0 days 00:00:03.230000,fragments-long/ES_067_#3.wav
ES_067_#4,#4,Utterance,0 days 00:01:25.130000,0 days 00:01:27.290000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#4,0 days 00:00:02.160000,fragments-long/ES_067_#4.wav
ES_067_#5,#5,Utterance,0 days 00:01:35.910000,0 days 00:01:37.585000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#5,0 days 00:00:01.675000,fragments-long/ES_067_#5.wav
ES_067_#6,#6,Utterance,0 days 00:01:42.400000,0 days 00:01:44.910000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#6,0 days 00:00:02.510000,fragments-long/ES_067_#6.wav
ES_067_#7,#7,Utterance,0 days 00:01:50.660000,0 days 00:01:52.800000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#7,0 days 00:00:02.140000,fragments-long/ES_067_#7.wav
ES_067_#8,#8,Utterance,0 days 00:01:58.040000,0 days 00:02:01.070000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#8,0 days 00:00:03.030000,fragments-long/ES_067_#8.wav
ES_067_#9,#9,Utterance,0 days 00:02:13.880000,0 days 00:02:18.100000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#9,0 days 00:00:04.220000,fragments-long/ES_067_#9.wav
ES_067_#10,#10,Utterance,0 days 00:02:33.705000,0 days 00:02:36.595000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#10,0 days 00:00:02.890000,fragments-long/ES_067_#10.wav
ES_067_#11,#11,Utterance,0 days 00:02:40.645000,0 days 00:02:43.255000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#11,0 days 00:00:02.610000,fragments-long/ES_067_#11.wav
ES_067_#12,#12,Utterance,0 days 00:02:58.065000,0 days 00:03:02.875000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#12,0 days 00:00:04.810000,fragments-long/ES_067_#12.wav
ES_067_#13,#13,Utterance,0 days 00:03:09.805000,0 days 00:03:12.445000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#13,0 days 00:00:02.640000,fragments-long/ES_067_#13.wav
ES_067_#14,#14,Utterance,0 days 00:03:18.400000,0 days 00:03:21.800000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#14,0 days 00:00:03.400000,fragments-long/ES_067_#14.wav
ES_067_#15,#15,Utterance,0 days 00:03:23.655000,0 days 00:03:26.885000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#15,0 days 00:00:03.230000,fragments-long/ES_067_#15.wav
ES_067_#16,#16,Utterance,0 days 00:03:36.505000,0 days 00:03:39.635000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#16,0 days 00:00:03.130000,fragments-long/ES_067_#16.wav
ES_067_#17,#17,Utterance,0 days 00:03:44.210000,0 days 00:03:48.270000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#17,0 days 00:00:04.060000,fragments-long/ES_067_#17.wav
ES_067_#18,#18,Utterance,0 days 00:04:27.890000,0 days 00:04:30.590000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#18,0 days 00:00:02.700000,fragments-long/ES_067_#18.wav
ES_067_#29,#29,Utterance,0 days 00:04:47.530000,0 days 00:04:49.380000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#29,0 days 00:00:01.850000,fragments-long/ES_067_#29.wav
ES_067_#19,#19,Utterance,0 days 00:05:15.890000,0 days 00:05:17.260000,ES_067,EN_067,ES,EN,recordings/ES_067.wav,OG,125,126,40,47,EN_067_#19,0 days 00:00:01.370000,fragments-long/ES_067_#19.wav
